user,difficulty,response
1,0.79028404,0.5370756908789596
100,0.47609535,0.5940890306019826
101,0.47977420000000004,0.5362696802736179
102,0.41925654,0.564130522558265
103,0.51699555,0.5743856650400766
104,0.47877586,0.5499384628195092
105,0.48678663,0.5904705113542168
106,0.44833100000000004,0.5298873465144248
107,0.4815695,0.5668517364259761
108,0.5171581000000001,0.44950774049220893
11,0.53930336,0.5321171183167628
110,0.47851437,0.4744846708353023
111,0.48440874,0.4783549437175621
113,0.50179106,0.4357168669378187
114,0.48758900000000005,0.5797180640080231
116,0.47533226,0.5107172779145239
117,0.5057172999999999,0.6276039627474012
119,0.48978618,0.6124733251776905
12,0.5298562,0.5589299983270739
121,0.46128738,0.6333363658175453
123,0.41733859999999995,0.722130413567729
128,0.4385367,0.6161793643795425
129,0.44221336,0.5513029664235799
131,0.43418777,0.6196172242175965
132,0.50771,0.5631513881016887
134,0.4529212,0.4993036205047362
136,0.50296384,0.4580744096568975
137,0.5160794,0.5734505509592835
139,0.5653149000000001,0.5373348838995262
14,0.49105698,0.5457671569646453
140,0.5216522,0.5488359921309921
141,0.4689144,0.5491002053496555
142,0.44098514,0.5934288539736844
144,0.47600225,0.5989007079076205
146,0.44939629999999997,0.5094040692053154
148,0.45980066,0.6111032152243879
149,0.49029046,0.5168102370699476
152,0.77177614,0.6220232319552899
153,0.45716232,0.4068084776472953
154,0.5080089,0.5049613333692118
155,0.53213584,0.5229264939103111
156,0.5077470000000001,0.5454575456246018
16,0.43353236,0.6390577161583713
162,0.50071186,0.5321738104008072
165,0.44810495,0.5777234776169521
166,0.43462175,0.573100166519854
167,0.46983528,0.5038856202458531
177,0.5224108000000001,0.5069965821176007
178,0.5416875,0.4986805034191677
183,0.5192945,0.5770819914698114
19,0.51635337,0.4903812556368281
190,0.46282476,0.5759665374855191
191,0.57729083,0.3859544302348447
195,0.50420773,0.4814513727310986
196,0.4978875,0.5774769359085984
197,0.49084863,0.5150863852361672
202,0.466563,0.5820962309455477
21,0.4798656,0.4922294921399254
211,0.45025688,0.5700282316749643
212,0.43825272,0.6187339379979302
213,0.5182417,0.6498019406224692
215,0.72290456,0.5096741153709042
22,0.5487652,0.3890392818758106
220,0.5094286,0.4750807222037575
221,0.48208199999999995,0.5420063407374207
225,0.49761596,0.48913243765607
227,0.48805082,0.6723814994712811
229,0.512939,0.6109071204708045
230,0.51808906,0.4617906663575474
232,0.53880125,0.5379009130558267
233,0.48316675,0.5684481955732911
234,0.51294553,0.4527804314678916
235,0.49604115,0.5341819291516925
237,0.5097228,0.5806185203554699
238,0.5154447,0.5902224008322233
239,0.44988829999999996,0.5569758350361624
242,0.48690653,0.5446735787139351
246,0.50362724,0.5537989779410969
247,0.49834459999999997,0.5448859615926089
248,0.5440202,0.5973770157368602
249,0.47314948,0.5715551581362862
252,0.47199497,0.614171726550954
253,0.5121465000000001,0.547857013376049
255,0.5583636,0.3672690996727582
256,0.45756040000000003,0.6446759241387541
260,0.57402796,0.5140834579411557
261,0.54148144,0.4878943168793369
262,0.4393356,0.5415626714828466
268,0.51564705,0.4323253614730937
27,0.54060096,0.4792684359587093
271,0.50557166,0.5761727082156418
273,0.49239615,0.5006257496132971
274,0.48861498,0.5625437860789365
276,0.4732674,0.5677129459997533
279,0.5115526,0.5511545277991904
280,0.45848897,0.6001818920296877
285,0.45268452,0.5076847816365624
286,0.49006915,0.5607320321884065
287,0.5254824,0.4208694827958386
288,0.5027050000000001,0.5128320553142823
29,0.43985367,0.5602181085460295
290,0.31693709999999997,0.6208188774785812
291,0.48321033,0.5997928018282325
294,0.5713111999999999,0.42562548424638336
298,0.45088366,0.4478097493952649
3,0.5256678000000001,0.31342353379714466
300,0.3242717,0.5554676183063546
301,0.46640820000000005,0.456472994217563
302,0.24964014,0.5343667731081541
305,0.48447207,0.4945100313877748
306,0.50825304,0.519502971496004
307,0.5394149,0.43723308901414426
309,0.47277516,0.5658722518625723
310,0.641467,0.4240945818169625
312,0.38011912,0.5617826985503609
314,0.5008982,0.5063915609920179
315,0.34265712,0.5953187803528972
316,0.44893077,0.5324724310488647
319,0.49657342,0.6432616244913392
32,0.50650674,0.5632074694414549
325,0.53327054,0.5526612634303667
331,0.5030458,0.4670847581710462
332,0.504737,0.605693295705923
334,0.48538077,0.6106569918608089
338,0.51896495,0.4248105549530097
339,0.5096728,0.5679353450009428
34,0.5197242999999999,0.4058866101406084
344,0.48158249999999997,0.439449607703724
345,0.4928698,0.5392615096803027
346,0.33151907,0.6376358944814257
347,0.46688896,0.6162542603375277
348,0.38155785,0.6814297032546706
349,0.47528950000000003,0.5466744366558252
350,0.47895068,0.6314996308613272
351,0.4346156,0.5999664383799568
352,0.4914934,0.5542728288402172
353,0.5547091,0.4581048325877504
354,0.5665617,0.7112926483314054
357,0.47768176,0.5932860812593636
358,0.5447763000000001,0.3652719039278719
359,0.34355164,0.4934048787706745
36,0.50886315,0.4763809677962236
361,0.5028155,0.5015384473311881
365,0.55190593,0.4766645108052912
366,0.43124428,0.5931751912963179
369,0.48817727,0.5832567727601801
370,0.5231216,0.5824516109560123
374,0.47315946,0.4921118190688255
375,0.44756687,0.5413750345982309
377,0.48435488,0.5613701404111822
380,0.51305044,0.4941018755674981
383,0.48772433,0.5084428417461134
385,0.58481526,0.495365685897094
387,0.48466936,0.5437408966198574
389,0.45982653,0.5273593063759041
393,0.54708934,0.3734732573741545
395,0.45759854,0.575971841113561
40,0.48566785,0.4766462718336
400,0.3842213,0.6929199012435064
402,0.50547856,0.506753010235314
404,0.42189315,0.6597350729664248
405,0.447956,0.6786091103431873
408,0.50536585,0.5862460047958601
41,0.49604875,0.4627932604171046
410,0.4833809,0.5258083960949035
411,0.49820918,0.5064038908663552
