user,difficulty,response
1,0.79028404,0.5538497966378559
100,0.47609535,0.5655872612487952
101,0.47977420000000004,0.5540926342841872
102,0.41925654,0.6068255164951902
103,0.51699555,0.5728371680167856
104,0.47877586,0.5594697470798514
105,0.48678663,0.5291438114011626
106,0.44833100000000004,0.5554758115921202
107,0.4815695,0.628774963707428
108,0.5171581000000001,0.44924175071447797
11,0.53930336,0.4986975383527426
110,0.47851437,0.5316750322390936
111,0.48440874,0.43461223725941206
113,0.50179106,0.4462443993785373
114,0.48758900000000005,0.5517322423554406
116,0.47533226,0.4619892648892698
117,0.5057172999999999,0.6018494690929819
119,0.48978618,0.6024623915969547
12,0.5298562,0.5077407151217151
121,0.46128738,0.6027025692380441
123,0.41733859999999995,0.6952563646831704
128,0.4385367,0.608849238554939
129,0.44221336,0.5465330239493343
131,0.43418777,0.6895725650854897
132,0.50771,0.589032605653052
134,0.4529212,0.5671399526675412
136,0.50296384,0.43659918765973305
137,0.5160794,0.5005613110893552
139,0.5653149000000001,0.538152073276214
14,0.49105698,0.5635783671803185
140,0.5216522,0.5396128314984417
141,0.4689144,0.5390272579891721
142,0.44098514,0.7153375602121237
144,0.47600225,0.6159722429428713
146,0.44939629999999997,0.539924766558975
148,0.45980066,0.5458766582501358
149,0.49029046,0.5104276720784896
152,0.77177614,0.6114305552943847
153,0.45716232,0.42124544202694825
154,0.5080089,0.5343808992650146
155,0.53213584,0.4633577036930375
156,0.5077470000000001,0.557331622768583
16,0.43353236,0.6172863729869744
162,0.50071186,0.5692291749360604
165,0.44810495,0.5741459194974348
166,0.43462175,0.5962707327279098
167,0.46983528,0.494209448411764
177,0.5224108000000001,0.5094235451492656
178,0.5416875,0.5159767041304305
183,0.5192945,0.5437314757293163
19,0.51635337,0.5219283048049757
190,0.46282476,0.6065128753959047
191,0.57729083,0.4136073202360132
195,0.50420773,0.5201232087875566
196,0.4978875,0.5352379012971197
197,0.49084863,0.5091257703703288
202,0.466563,0.6075820711634401
21,0.4798656,0.4852455171320738
211,0.45025688,0.6903807253650633
212,0.43825272,0.5808880427530977
213,0.5182417,0.5800879543419447
215,0.72290456,0.5370165531272986
22,0.5487652,0.3980078497402664
220,0.5094286,0.4811293337660109
221,0.48208199999999995,0.5355955497607178
225,0.49761596,0.4770039680016428
227,0.48805082,0.5555910110572709
229,0.512939,0.6175283983332267
230,0.51808906,0.426390839506936
232,0.53880125,0.5631225616289521
233,0.48316675,0.5925602617457156
234,0.51294553,0.4755727155979732
235,0.49604115,0.5746310676537757
237,0.5097228,0.5351397349527252
238,0.5154447,0.4403485743559867
239,0.44988829999999996,0.5624505424900851
242,0.48690653,0.5911086297937116
246,0.50362724,0.5299910458211866
247,0.49834459999999997,0.5371862740157903
248,0.5440202,0.4716584610524422
249,0.47314948,0.5518871708747155
252,0.47199497,0.655151394788449
253,0.5121465000000001,0.5612012577059285
255,0.5583636,0.33735209638604896
256,0.45756040000000003,0.600803159124091
260,0.57402796,0.4800600382208465
261,0.54148144,0.508877154809601
262,0.4393356,0.5287299525803214
268,0.51564705,0.43135733018012395
27,0.54060096,0.4769463244072705
271,0.50557166,0.5968851102813694
273,0.49239615,0.5088266789097282
274,0.48861498,0.5540590812650654
276,0.4732674,0.55950388211577
279,0.5115526,0.5655553658044288
280,0.45848897,0.5489066433802446
285,0.45268452,0.5683175121284634
286,0.49006915,0.5705166388703262
287,0.5254824,0.4230407601045258
288,0.5027050000000001,0.5656447112549691
29,0.43985367,0.6251807726302183
290,0.31693709999999997,0.6292958457755558
291,0.48321033,0.5743754486514817
294,0.5713111999999999,0.455201890319784
298,0.45088366,0.4852465893067906
3,0.5256678000000001,0.3239957755619343
300,0.3242717,0.5426366272551144
301,0.46640820000000005,0.4565023596794252
302,0.24964014,0.6646675535400755
305,0.48447207,0.4979267259323699
306,0.50825304,0.4839388367613027
307,0.5394149,0.484836776518687
309,0.47277516,0.5495293549098799
310,0.641467,0.4470167348933568
312,0.38011912,0.6199952762454142
314,0.5008982,0.5227034094519157
315,0.34265712,0.5706419775838603
316,0.44893077,0.5211351513135725
319,0.49657342,0.5261634528060759
32,0.50650674,0.5598940090125172
325,0.53327054,0.5263824991266501
331,0.5030458,0.5136433168546334
332,0.504737,0.6067658286384796
334,0.48538077,0.5666637690663149
338,0.51896495,0.4059745282095743
339,0.5096728,0.5335656617029251
34,0.5197242999999999,0.3856027473302288
344,0.48158249999999997,0.41693587843281865
345,0.4928698,0.5812258848014251
346,0.33151907,0.6088019905569086
347,0.46688896,0.6081003536796908
348,0.38155785,0.7435367771474553
349,0.47528950000000003,0.5806748660549224
350,0.47895068,0.6370427921918353
351,0.4346156,0.6259262773867603
352,0.4914934,0.5678704190748532
353,0.5547091,0.4902958643414704
354,0.5665617,0.6109452006139999
357,0.47768176,0.5704464351360167
358,0.5447763000000001,0.3538896531295333
359,0.34355164,0.5535874950953634
36,0.50886315,0.4402963771753138
361,0.5028155,0.4764356008535505
365,0.55190593,0.4426199452700984
366,0.43124428,0.6620065511664792
369,0.48817727,0.5511124505032092
370,0.5231216,0.5648473784272575
374,0.47315946,0.4931350308520894
375,0.44756687,0.5808602765756012
377,0.48435488,0.4957516079940373
380,0.51305044,0.5232764460727287
383,0.48772433,0.5085774557492879
385,0.58481526,0.5526443582822821
387,0.48466936,0.5619584411598664
389,0.45982653,0.5727274749613306
393,0.54708934,0.3550537118525567
395,0.45759854,0.5756126909210095
40,0.48566785,0.516365049208826
400,0.3842213,0.7140187773841069
402,0.50547856,0.5869000621912859
404,0.42189315,0.6460894530078345
405,0.447956,0.5692010367823891
408,0.50536585,0.5615830574901718
41,0.49604875,0.4445042622680366
410,0.4833809,0.505879704353661
411,0.49820918,0.5555448392968309
412,0.5188837000000001,0.5107191128310911
413,0.54821277,0.5094708598825674
414,0.48095200000000005,0.535698800948022
417,0.51858664,0.5530813987369768
418,0.4892617,0.3912111751875976
42,0.51437753,0.5040341802060537
420,0.41523445,0.5959664075561866
421,0.5509213000000001,0.4207258790464147
425,0.42753154,0.6540657230533694
426,0.5206801999999999,0.4542902552303418
427,0.55164987,0.4953998164381039
428,0.48576072,0.5157737459971631
429,0.5046874,0.4946234343154744
43,0.5349802,0.4293643857777042
434,0.44692380000000004,0.5715140705446753
435,0.3057419,0.6028644599639388
436,0.4933088,0.5575719492288297
437,0.5294788,0.5051194698705684
438,0.5305114000000001,0.5414509130145406
44,0.55325955,0.4695085145561576
441,0.42345673,0.5801154591544583
443,0.592554,0.4201691893790685
