user,difficulty,response
1,0.79028404,0.5711076028861272
100,0.47609535,0.5382460018536712
101,0.47977420000000004,0.5536979601426321
102,0.41925654,0.6366232355531828
103,0.51699555,0.5601962605488245
104,0.47877586,0.5539466480911852
105,0.48678663,0.54906443823393
106,0.44833100000000004,0.5451097137358226
107,0.4815695,0.6150590214650157
108,0.5171581000000001,0.5022947563707699
11,0.53930336,0.5004373114051733
110,0.47851437,0.5747540107194988
111,0.48440874,0.4548471821886985
113,0.50179106,0.45311039405806103
114,0.48758900000000005,0.5946225311578301
116,0.47533226,0.4511409099846738
117,0.5057172999999999,0.6028405135764382
119,0.48978618,0.6011858838852457
12,0.5298562,0.4995377479719264
121,0.46128738,0.6487381499691839
123,0.41733859999999995,0.6637359382469759
128,0.4385367,0.5898797115684093
129,0.44221336,0.5570683563864076
131,0.43418777,0.6338022264107671
132,0.50771,0.5740179026130968
134,0.4529212,0.52786199628631
136,0.50296384,0.4932985011920614
137,0.5160794,0.5571386798889327
139,0.5653149000000001,0.5382042313029642
14,0.49105698,0.6076960854625203
140,0.5216522,0.5444991544692843
141,0.4689144,0.5475685066866975
142,0.44098514,0.7122067207899857
144,0.47600225,0.6297926362616082
146,0.44939629999999997,0.5980155124057229
148,0.45980066,0.5643180042675401
149,0.49029046,0.5459961751651045
152,0.77177614,0.6234209916324788
153,0.45716232,0.4111892864188688
154,0.5080089,0.5693207427143779
155,0.53213584,0.4890933121022595
156,0.5077470000000001,0.5465936898141034
16,0.43353236,0.6676263359332251
162,0.50071186,0.5602480231901138
165,0.44810495,0.5698163169025803
166,0.43462175,0.6102457481685584
167,0.46983528,0.5046089820137565
177,0.5224108000000001,0.5263649780493498
178,0.5416875,0.519080533516324
183,0.5192945,0.5587731388727434
19,0.51635337,0.5397935097998164
190,0.46282476,0.5892860759426811
191,0.57729083,0.41381337647374017
195,0.50420773,0.5348638169796124
196,0.4978875,0.534593082971334
197,0.49084863,0.4812787306367978
202,0.466563,0.6183484064055715
21,0.4798656,0.4680659172296718
211,0.45025688,0.6630782225957048
212,0.43825272,0.5965133249131783
213,0.5182417,0.5466864096689146
215,0.72290456,0.5404900288574457
22,0.5487652,0.40061638909558295
220,0.5094286,0.4971561372776376
221,0.48208199999999995,0.5566487106280888
225,0.49761596,0.4581376545992658
227,0.48805082,0.5922430562155931
229,0.512939,0.6460451771099721
