user,difficulty,response
1,0.79028404,0.3980427546059171
100,0.47609535,0.4341061658707804
101,0.47977420000000004,0.38527328904235736
102,0.41925654,0.5454091444336049
103,0.51699555,0.4272458016855913
104,0.47877586,0.4361351442705831
105,0.48678663,0.4566567580585616
106,0.44833100000000004,0.4550141177077292
107,0.4815695,0.4441868546395471
108,0.5171581000000001,0.34823456559629684
11,0.53930336,0.40832704488373467
110,0.47851437,0.4389997740601276
111,0.48440874,0.4080086074644432
113,0.50179106,0.4080830872658544
114,0.48758900000000005,0.5304050727017667
116,0.47533226,0.4686953269448755
117,0.5057172999999999,0.4814243075286036
119,0.48978618,0.4097862070832786
12,0.5298562,0.3846046566502821
121,0.46128738,0.5625803937123693
123,0.41733859999999995,0.4748893465905772
128,0.4385367,0.3484666124724797
129,0.44221336,0.4143455402647192
131,0.43418777,0.4264491022689436
132,0.50771,0.4338497834159752
134,0.4529212,0.4217421504885606
136,0.50296384,0.3878707241699185
137,0.5160794,0.4630106207308605
139,0.5653149000000001,0.36434836694687617
14,0.49105698,0.4418700570272052
140,0.5216522,0.4489439603330146
141,0.4689144,0.4408378448060987
142,0.44098514,0.424572848380708
144,0.47600225,0.458471444478084
146,0.44939629999999997,0.5542162795840311
148,0.45980066,0.4461223517158979
149,0.49029046,0.3663271554477023
152,0.77177614,0.4154203816926037
153,0.45716232,0.3052785680699121
154,0.5080089,0.3716882315591871
155,0.53213584,0.452842494733448
156,0.5077470000000001,0.4459574330201157
16,0.43353236,0.4324900092532514
162,0.50071186,0.46965908828937897
165,0.44810495,0.4625054643763175
166,0.43462175,0.39994035219021146
167,0.46983528,0.4030186496689756
177,0.5224108000000001,0.4274912922853402
178,0.5416875,0.4491103471298065
183,0.5192945,0.368058454402436
19,0.51635337,0.3926125592324154
190,0.46282476,0.4233073390633942
191,0.57729083,0.3681111679710837
195,0.50420773,0.410569010473734
196,0.4978875,0.4386744219051225
197,0.49084863,0.4396638750294235
202,0.466563,0.4397231012764909
21,0.4798656,0.4403650729226246
211,0.45025688,0.4415151048707337
212,0.43825272,0.4528598362693751
213,0.5182417,0.4241495522374815
215,0.72290456,0.4184900366186432
22,0.5487652,0.3091823445032047
220,0.5094286,0.4037385883989677
221,0.48208199999999995,0.4170959779583451
225,0.49761596,0.3799073588358421
227,0.48805082,0.4276986590740775
229,0.512939,0.3999901685548651
230,0.51808906,0.37748770668776216
232,0.53880125,0.4526014203641575
233,0.48316675,0.454129017778701
234,0.51294553,0.38458520254349504
235,0.49604115,0.44357499024392905
237,0.5097228,0.4341590893691867
238,0.5154447,0.4167092725343824
239,0.44988829999999996,0.3982924540489515
242,0.48690653,0.4612121100513413
246,0.50362724,0.39364898758005706
247,0.49834459999999997,0.4013423960073999
248,0.5440202,0.4573592378433013
249,0.47314948,0.43753358045351404
252,0.47199497,0.4651857731300624
253,0.5121465000000001,0.4477854684727308
255,0.5583636,0.32958114344008005
256,0.45756040000000003,0.41806333287001385
260,0.57402796,0.4369999552690486
261,0.54148144,0.3710633298607312
262,0.4393356,0.4565558126003543
268,0.51564705,0.38226935628855735
27,0.54060096,0.3997979312751088
271,0.50557166,0.4424854556760512
273,0.49239615,0.3889552135223615
274,0.48861498,0.4468843145074791
276,0.4732674,0.4612819646113329
279,0.5115526,0.4346157442755771
280,0.45848897,0.4272743732104071
285,0.45268452,0.4712656090411274
286,0.49006915,0.4377925804228764
287,0.5254824,0.3558703341918132
288,0.5027050000000001,0.4171669761967913
29,0.43985367,0.39423478151987545
290,0.31693709999999997,0.42842925584548097
291,0.48321033,0.37914587883435824
294,0.5713111999999999,0.37659311175429866
298,0.45088366,0.3593743613038602
3,0.5256678000000001,0.3045307019655043
300,0.3242717,0.4094474036453285
301,0.46640820000000005,0.4172544557861975
302,0.24964014,0.4029202768164668
305,0.48447207,0.4050283175540748
306,0.50825304,0.4238514614026139
307,0.5394149,0.3723083835530641
309,0.47277516,0.4637884683389688
310,0.641467,0.4156064947664757
312,0.38011912,0.4904740131678478
314,0.5008982,0.3987510158700109
315,0.34265712,0.4596583896463015
316,0.44893077,0.4047066518930191
319,0.49657342,0.37742789799217896
32,0.50650674,0.4371852280438543
325,0.53327054,0.4634173380778389
331,0.5030458,0.4572643836494961
332,0.504737,0.4380710599606899
334,0.48538077,0.4667739633534588
338,0.51896495,0.3507707915525393
339,0.5096728,0.4560437556309453
34,0.5197242999999999,0.3955139189331752
344,0.48158249999999997,0.3483104345837988
345,0.4928698,0.38785721037139576
346,0.33151907,0.4686705361371918
347,0.46688896,0.4557493239532554
348,0.38155785,0.38506742408754413
349,0.47528950000000003,0.4815979074308216
350,0.47895068,0.5913113429027647
351,0.4346156,0.4561421036054816
352,0.4914934,0.4191779570289133
353,0.5547091,0.4151258025927484
354,0.5665617,0.4447017245926551
357,0.47768176,0.4458827321732408
358,0.5447763000000001,0.3383358237849966
359,0.34355164,0.3626935079768787
36,0.50886315,0.3852816369657214
361,0.5028155,0.4052979204510832
365,0.55190593,0.3645840835193935
366,0.43124428,0.4910094220137816
369,0.48817727,0.4453575575630302
370,0.5231216,0.44556374238888
374,0.47315946,0.5153510460400547
375,0.44756687,0.4883513427387417
377,0.48435488,0.4057179055514311
380,0.51305044,0.43015485609488063
383,0.48772433,0.4290812013455437
385,0.58481526,0.4143585196361317
387,0.48466936,0.4461031472329956
389,0.45982653,0.5115128064592671
393,0.54708934,0.3334273449573037
395,0.45759854,0.494743739481917
40,0.48566785,0.4258973929272849
400,0.3842213,0.4436273081443088
402,0.50547856,0.3422374533111339
404,0.42189315,0.4739438177076678
405,0.447956,0.4888762188504859
408,0.50536585,0.4375259405801964
41,0.49604875,0.4167302084612615
410,0.4833809,0.4437047381814436
411,0.49820918,0.4861333672659875
412,0.5188837000000001,0.38892147849300096
413,0.54821277,0.3351013105482896
414,0.48095200000000005,0.4168818969832884
417,0.51858664,0.3940129898878382
418,0.4892617,0.3652227265478121
42,0.51437753,0.4039113544824337
420,0.41523445,0.4828583450973403
421,0.5509213000000001,0.37757796617251893
425,0.42753154,0.4439960084105847
426,0.5206801999999999,0.3887555572901865
427,0.55164987,0.43986171355409937
428,0.48576072,0.3915074127673674
429,0.5046874,0.44491683928525744
43,0.5349802,0.3982895702743978
434,0.44692380000000004,0.4054736040702551
435,0.3057419,0.4622213891729025
436,0.4933088,0.4259510099588305
437,0.5294788,0.4167371263738015
438,0.5305114000000001,0.4204381280880437
44,0.55325955,0.3914313557624372
441,0.42345673,0.3294374859422941
443,0.592554,0.4268809749097953
445,0.38045073,0.4068176143629388
447,0.5371385000000001,0.3969845333420172
448,0.59376794,0.3901330132857443
449,0.40806022,0.4499296245425759
45,0.48172116,0.4215460062904409
450,0.4661611,0.4527846290481158
451,0.44803563,0.5251687013468703
452,0.49888223,0.3542842667222453
455,0.48613307,0.4993231340318234
457,0.48339499999999996,0.3719496442643108
46,0.5390233,0.3936417345433251
465,0.50702715,0.4669228296106277
466,0.49529234,0.44873112525775627
468,0.4486748,0.4154339709467018
469,0.5642086,0.4025796477125249
470,0.4935454000000001,0.4618792311480398
473,0.46750256,0.3933371045598603
474,0.45592734,0.4379690735804678
475,0.52592003,0.3923159204196697
476,0.4554147,0.4246149942414976
477,0.48280793,0.4149933062642611
479,0.49280109999999994,0.3868464800465751
48,0.5557929,0.3998536562207868
