user,difficulty,response
1,0.79028404,0.5715436146957692
100,0.47609535,0.5771568191591173
101,0.47977420000000004,0.5582093768186616
102,0.41925654,0.6336543019629428
103,0.51699555,0.5908593844163869
104,0.47877586,0.569470924020246
105,0.48678663,0.6211843049649157
106,0.44833100000000004,0.5456362638284733
107,0.4815695,0.6053466913020091
108,0.5171581000000001,0.4681619460842744
11,0.53930336,0.5318271366168963
110,0.47851437,0.518892689767092
111,0.48440874,0.4840748875875421
113,0.50179106,0.4554427678289383
114,0.48758900000000005,0.5963380455931406
116,0.47533226,0.4707396732533961
117,0.5057172999999999,0.6368469721478641
119,0.48978618,0.6411243812530449
12,0.5298562,0.5483106191106051
121,0.46128738,0.6437850473689921
123,0.41733859999999995,0.6859920952353791
128,0.4385367,0.572519329383211
129,0.44221336,0.5605567339132524
131,0.43418777,0.6350544853739124
132,0.50771,0.5915707196651571
134,0.4529212,0.5357300262445894
136,0.50296384,0.4710278820807821
137,0.5160794,0.5691166012455963
139,0.5653149000000001,0.5548698261491609
14,0.49105698,0.5892833773240871
140,0.5216522,0.567547498798803
141,0.4689144,0.5523920575485294
142,0.44098514,0.6807391140724358
144,0.47600225,0.6305571090977297
146,0.44939629999999997,0.5742243140948068
148,0.45980066,0.5874993015342799
149,0.49029046,0.5329649635756765
152,0.77177614,0.6531308926938796
153,0.45716232,0.4283321200389074
154,0.5080089,0.5335140241286389
155,0.53213584,0.506784148251624
156,0.5077470000000001,0.5638389289894463
16,0.43353236,0.6689147236101785
162,0.50071186,0.5356821171088586
165,0.44810495,0.5922726414367534
166,0.43462175,0.6075890795950052
167,0.46983528,0.5139949412298505
177,0.5224108000000001,0.5305748071441566
178,0.5416875,0.5262413931092383
183,0.5192945,0.5710158436478381
19,0.51635337,0.5505001207779828
190,0.46282476,0.5913059694485715
191,0.57729083,0.4003827455994638
195,0.50420773,0.519844074006467
196,0.4978875,0.5547949886835711
197,0.49084863,0.4999718437776924
202,0.466563,0.6325939864151647
21,0.4798656,0.4966863946886512
211,0.45025688,0.6620638375317524
212,0.43825272,0.6082637194423923
213,0.5182417,0.6500264330955234
215,0.72290456,0.5392884830526504
22,0.5487652,0.4011654556764298
220,0.5094286,0.4984943216331503
221,0.48208199999999995,0.5654766744852948
225,0.49761596,0.4831862740615613
227,0.48805082,0.6517159115907474
229,0.512939,0.6520774506783181
230,0.51808906,0.43078587616724257
232,0.53880125,0.5856375791774289
233,0.48316675,0.6110108916530831
234,0.51294553,0.4817577015041232
235,0.49604115,0.5691887049202702
237,0.5097228,0.5674339567012499
238,0.5154447,0.5465048856335035
239,0.44988829999999996,0.5739467596538663
