user,difficulty,response
1,0.79028404,0.5711936985307379
100,0.47609535,0.5663303387150078
101,0.47977420000000004,0.5603185240426163
102,0.41925654,0.6209625974106352
103,0.51699555,0.5778242578041192
104,0.47877586,0.5647625996995628
105,0.48678663,0.5500482945236762
106,0.44833100000000004,0.5371741395876608
107,0.4815695,0.6013334932099772
108,0.5171581000000001,0.4810319677864278
11,0.53930336,0.5110096100526921
110,0.47851437,0.564869264715365
111,0.48440874,0.4635255710467799
113,0.50179106,0.4665854367114269
114,0.48758900000000005,0.6073798582795086
116,0.47533226,0.4708354253137185
117,0.5057172999999999,0.632577271500273
119,0.48978618,0.6228688771446198
12,0.5298562,0.5497411081968688
121,0.46128738,0.6442837317740692
123,0.41733859999999995,0.6421526952352636
128,0.4385367,0.5269658089357501
129,0.44221336,0.5586151040107675
131,0.43418777,0.5996292318050005
132,0.50771,0.5858054716105316
134,0.4529212,0.5348816403152009
136,0.50296384,0.4670597410953366
137,0.5160794,0.5175168726037407
139,0.5653149000000001,0.5523759362987681
14,0.49105698,0.5744484634433259
140,0.5216522,0.5508374601686922
141,0.4689144,0.55308027677503
142,0.44098514,0.6684847868505099
144,0.47600225,0.638269655740645
146,0.44939629999999997,0.5439386472697277
148,0.45980066,0.586423662688327
149,0.49029046,0.5303487044788955
152,0.77177614,0.6850823634698116
153,0.45716232,0.4104468379838233
154,0.5080089,0.5001310769199219
155,0.53213584,0.4828643820088837
156,0.5077470000000001,0.5587300990401743
16,0.43353236,0.6253023435989229
162,0.50071186,0.5426741659295586
165,0.44810495,0.6045939887708126
166,0.43462175,0.6098680553546519
167,0.46983528,0.5185329330982056
177,0.5224108000000001,0.5307115061780868
178,0.5416875,0.5050649534717062
183,0.5192945,0.5626978223986742
19,0.51635337,0.531602138602794
190,0.46282476,0.5561438726223595
191,0.57729083,0.4105202982874312
195,0.50420773,0.5317614306511204
196,0.4978875,0.5253010824183313
197,0.49084863,0.4906249271666149
202,0.466563,0.6068898770458764
21,0.4798656,0.4871781754137326
211,0.45025688,0.6627199552073426
212,0.43825272,0.5960001298144969
213,0.5182417,0.5768593581975611
215,0.72290456,0.501693191033055
22,0.5487652,0.4004125219266896
220,0.5094286,0.4904702500311408
221,0.48208199999999995,0.5600742629570752
225,0.49761596,0.4799298287102349
227,0.48805082,0.5936400915220478
229,0.512939,0.6415333107694778
230,0.51808906,0.4306665111978798
232,0.53880125,0.5668883786350281
233,0.48316675,0.5999932088688994
234,0.51294553,0.4803044388220875
235,0.49604115,0.5746196405418289
237,0.5097228,0.5494135517915375
238,0.5154447,0.4912525145648521
239,0.44988829999999996,0.5654910679240349
242,0.48690653,0.5628083166505299
246,0.50362724,0.5337524637415797
247,0.49834459999999997,0.5246649962752962
248,0.5440202,0.5387044922654609
249,0.47314948,0.5936894872317348
252,0.47199497,0.5717287178155126
253,0.5121465000000001,0.5304980745957387
255,0.5583636,0.3541877490545235
256,0.45756040000000003,0.6623455024862679
260,0.57402796,0.4828454460380597
261,0.54148144,0.5199150087797114
262,0.4393356,0.5327210922419416
268,0.51564705,0.4461323179665453
27,0.54060096,0.4771641969261216
271,0.50557166,0.6375149245312368
273,0.49239615,0.5073278502913661
274,0.48861498,0.5605582168593213
276,0.4732674,0.5736357569684142
279,0.5115526,0.5449861404371621
280,0.45848897,0.6030208057879334
285,0.45268452,0.5449423285732403
286,0.49006915,0.5875695568839479
287,0.5254824,0.4454944901725006
288,0.5027050000000001,0.5667338164058474
29,0.43985367,0.5787436294094879
290,0.31693709999999997,0.6177605828013548
291,0.48321033,0.6015432679313433
294,0.5713111999999999,0.4670140936436771
298,0.45088366,0.4988611412229372
3,0.5256678000000001,0.30360469289946923
300,0.3242717,0.4847154523890497
301,0.46640820000000005,0.4911624713564715
302,0.24964014,0.5945649302872309
305,0.48447207,0.5095145507897774
306,0.50825304,0.5019667198155111
307,0.5394149,0.4780659478779742
309,0.47277516,0.5320709611809727
310,0.641467,0.4329738982690943
312,0.38011912,0.6338927443782267
314,0.5008982,0.5246710126150634
315,0.34265712,0.5673200035853947
316,0.44893077,0.5370910921985788
319,0.49657342,0.5518052152197812
32,0.50650674,0.5845476995102761
325,0.53327054,0.5476525492475873
331,0.5030458,0.4970036155591217
332,0.504737,0.6277386913510999
334,0.48538077,0.5837308829079324
338,0.51896495,0.4242436147744657
339,0.5096728,0.5487539601876427
34,0.5197242999999999,0.3947848003416842
344,0.48158249999999997,0.4244172749988703
345,0.4928698,0.5908254492534207
346,0.33151907,0.612906928574408
347,0.46688896,0.6367360056194556
348,0.38155785,0.746201982525482
349,0.47528950000000003,0.5675278879423508
350,0.47895068,0.6452853216282908
351,0.4346156,0.638904731865674
352,0.4914934,0.5960274403020103
353,0.5547091,0.4931515157335343
354,0.5665617,0.7024016022764102
357,0.47768176,0.5777087076108279
358,0.5447763000000001,0.3592603376256355
359,0.34355164,0.5488246213720244
36,0.50886315,0.4598352409796375
361,0.5028155,0.4705180792694205
365,0.55190593,0.4411707719429821
366,0.43124428,0.7633988381092489
369,0.48817727,0.5610594302620339
370,0.5231216,0.5801535591290315
374,0.47315946,0.5346711156341147
375,0.44756687,0.5681953968633514
377,0.48435488,0.5353064698809695
380,0.51305044,0.5361208391572825
383,0.48772433,0.5754182437103972
385,0.58481526,0.5632570241616677
387,0.48466936,0.5666840005943122
389,0.45982653,0.584702822447239
393,0.54708934,0.3677989200757322
395,0.45759854,0.5427694667844408
40,0.48566785,0.5167175730830998
400,0.3842213,0.7641042820961472
402,0.50547856,0.5398049704949239
404,0.42189315,0.6429233645894955
405,0.447956,0.5846838614897157
408,0.50536585,0.609917130494682
41,0.49604875,0.4629612708755154
410,0.4833809,0.5164241197084902
411,0.49820918,0.5358528427488187
412,0.5188837000000001,0.484063496076161
413,0.54821277,0.615123373784846
414,0.48095200000000005,0.5332356317462102
417,0.51858664,0.5068501893314883
418,0.4892617,0.3704957472912712
42,0.51437753,0.5050634026699258
420,0.41523445,0.6007701504691856
421,0.5509213000000001,0.433084497745122
425,0.42753154,0.6431915056210065
426,0.5206801999999999,0.459217982605906
427,0.55164987,0.4943772556329813
428,0.48576072,0.5269585398031299
429,0.5046874,0.5312096040390346
43,0.5349802,0.5004265990080855
434,0.44692380000000004,0.5677367255672642
435,0.3057419,0.6464604008398718
436,0.4933088,0.5905002009864473
437,0.5294788,0.5200455077427438
438,0.5305114000000001,0.5378944070989077
44,0.55325955,0.5178722052660487
441,0.42345673,0.6768564166775769
443,0.592554,0.5048381953152067
445,0.38045073,0.5750461467923804
447,0.5371385000000001,0.5556060082191941
448,0.59376794,0.4641798734263936
449,0.40806022,0.7004570243637164
45,0.48172116,0.548455558652495
450,0.4661611,0.6707004047851632
451,0.44803563,0.6481652645147641
452,0.49888223,0.6112583148473291
455,0.48613307,0.6135853968378969
457,0.48339499999999996,0.4913674046618495
46,0.5390233,0.5389222636966196
465,0.50702715,0.6100864617341467
466,0.49529234,0.5687226634961187
468,0.4486748,0.5324027066989359
469,0.5642086,0.5434898328262744
470,0.4935454000000001,0.5534544034798481
473,0.46750256,0.5495388485954454
474,0.45592734,0.5587024158167923
475,0.52592003,0.6773237508807824
476,0.4554147,0.6197245070108224
477,0.48280793,0.5710218796844777
479,0.49280109999999994,0.5034923636089212
48,0.5557929,0.6891904570426111
480,0.75926566,0.4997821193229473
481,0.49706876,0.4728305449333643
482,0.52929413,0.4437495524789637
486,0.5147069000000001,0.5618555764063815
487,0.54011357,0.5301220694820051
488,0.53647757,0.4547445558110711
489,0.5148478,0.5012045886224967
491,0.49227554,0.5256795847627687
492,0.48749793,0.4868056954168559
493,0.5276417,0.4199995025107432
495,0.55907303,0.4737327177242031
498,0.51098216,0.5237017794800879
50,0.42151642,0.5162262881593106
501,0.51957893,0.42403505173061184
502,0.55110687,0.42771850636896697
503,0.50577897,0.5985354459490723
504,0.45858023,0.7140281419999644
506,0.6049706,0.5022158663237236
509,0.47743317,0.59488127708733
511,0.43316427,0.7221822099774082
513,0.53622717,0.5844132767992889
514,0.49266887,0.5481881276558567
517,0.60186243,0.4011448866208022
52,0.4679276,0.5640701168933729
520,0.49557662,0.5451815146905108
521,0.4573354,0.7495621407812445
522,0.40337414,0.4689474002938972
523,0.43381149999999996,0.6902970954828952
524,0.4822308,0.4867348338763066
526,0.5140082,0.5612266046723409
528,0.54582846,0.4382118416059591
534,0.42654738,0.5904923931921205
539,0.57994854,0.39797628191968537
540,0.524763,0.5515091018116781
552,0.48446894,0.5474650612875831
554,0.51518905,0.4820724379991616
555,0.72901756,0.5126024226081884
558,0.5222955,0.4712491182232565
559,0.48870593,0.5197422103091295
561,0.50320804,0.562257912838413
562,0.48965278,0.5351016402363298
567,0.53564596,0.4294355268381464
571,0.49432309999999996,0.4205936830457401
577,0.44165123,0.5569968580580126
58,0.4833731,0.5235908028427698
581,0.40455282,0.6665549735102586
583,0.5105172,0.5067791238570569
588,0.48939833,0.5535173207876057
590,0.46852958,0.5983605702973915
591,0.49466705,0.4787423186534559
592,0.56449944,0.5185684627354685
593,0.44347665,0.5142141850652195
594,0.5289594,0.3926640911204206
597,0.49017224,0.5204529969895129
6,0.48028368,0.5056093808518037
600,0.5093759,0.4914927794337393
602,0.46686167,0.4983733097908627
605,0.5054354999999999,0.5259322980033766
606,0.41868734,0.5974693076486637
61,0.46609140000000004,0.5824827963269708
62,0.43829215,0.5713111583920916
63,0.5220111,0.5176984448782938
65,0.47960588,0.5618430559150076
66,0.46306503,0.5982781320412858
68,0.5003402,0.5334342760524785
69,0.50164235,0.5406850934726936
7,0.55008316,0.4398218444800246
71,0.4935054,0.509540964903208
75,0.52946055,0.4396221438856721
76,0.5837424,0.41082916974190375
78,0.43189868,0.5223116617317514
79,0.44470617,0.5551560003170876
8,0.45465013,0.5958848360622139
80,0.43162120000000004,0.6706518503991971
82,0.4700532,0.5391277020415249
83,0.50158316,0.5008411241462214
84,0.49124703,0.6055430878040312
86,0.48152910000000004,0.5554391858229643
88,0.49159205,0.7040719670077917
89,0.60070235,0.4181187803194612
90,0.50200266,0.5922666318819445
91,0.49958465,0.5096337615066455
93,0.47045282,0.6225545778754601
94,0.77994066,0.5108098606972341
95,0.5069306,0.5949677661446606
96,0.54534215,0.42134981263537175
97,0.5103277,0.5728894376226163
98,0.506654,0.4923413088097143
99,0.5259225000000001,0.4960453422542875
